loan_status,no_of_dependents,education,self_employed,income_annum,loan_amount,loan_term,cibil_score,residential_assets_value,commercial_assets_value,luxury_assets_value,bank_asset_value
0,0,0,1,0.34020618556701,0.262755102040816,0.111111111111111,0.148333333333333,0.287671232876712,0.247422680412371,0.226221079691517,0.170068027210884
0,1,1,1,0.247422680412371,0.229591836734694,0.777777777777778,0.661666666666667,0.178082191780822,0.0618556701030928,0.190231362467866,0.251700680272109
1,0.6,0,0,0.412371134020619,0.311224489795918,1,0.125,0.0479452054794521,0.262886597938144,0.272493573264781,0.163265306122449
1,0.6,1,1,0.164948453608247,0.127551020408163,0.666666666666667,0.233333333333333,0.0719178082191781,0.00515463917525773,0.0874035989717224,0.0680272108843537
1,0,1,0,0.237113402061856,0.168367346938775,0.555555555555556,0.285,0.246575342465753,0.206185567010309,0.125964010282776,0.102040816326531
0,0,1,0,0.0309278350515464,0.0408163265306122,0,0.928333333333333,0.0410958904109589,0.0257731958762887,0.038560411311054,0.0204081632653061
0,0,0,0,0.422680412371134,0.423469387755102,0.333333333333333,0.973333333333333,0.226027397260274,0.278350515463918,0.300771208226221,0.251700680272109
1,0.4,1,1,0.54639175257732,0.461734693877551,0.444444444444444,0.358333333333333,0.236301369863014,0.22680412371134,0.467866323907455,0.27891156462585
1,0.2,0,0,0.721649484536082,0.377551020408163,0.333333333333333,0.131666666666667,0.0924657534246575,0.427835051546392,0.55012853470437,0.557823129251701
0,0.2,0,0,0.65979381443299,0.625,0.111111111111111,0.333333333333333,0.297945205479452,0.211340206185567,0.42159383033419,0.414965986394558
1,0.8,0,0,0.474226804123711,0.298469387755102,0.222222222222222,0.235,0.291095890410959,0.0670103092783505,0.460154241645244,0.217687074829932
0,0.4,0,0,0.474226804123711,0.474489795918367,0.111111111111111,0.943333333333333,0.352739726027397,0.309278350515464,0.349614395886889,0.401360544217687
1,0.2,1,0,0.278350515463918,0.285714285714286,1,0.218333333333333,0.126712328767123,0.195876288659794,0.143958868894602,0.210884353741497
0,0,0,1,0,0.0076530612244898,0.333333333333333,0.92,0.0205479452054794,0,0.0025706940874036,0.0136054421768708
0,0.6,1,0,0.845360824742268,0.686224489795918,0.555555555555556,0.506666666666667,0.736301369863014,0.45360824742268,0.601542416452442,0.319727891156463
0,0.8,0,1,0.309278350515464,0.26530612244898,0.111111111111111,0.25,0.253424657534247,0.154639175257732,0.203084832904884,0.122448979591837
0,0.6,0,0,0.329896907216495,0.219387755102041,0.222222222222222,0.993333333333333,0.147260273972603,0.247422680412371,0.254498714652956,0.285714285714286
0,1,0,0,0.742268041237113,0.683673469387755,0.111111111111111,0.0333333333333333,0.681506849315068,0.752577319587629,0.640102827763496,0.639455782312925
1,0.4,0,1,0.484536082474227,0.303571428571429,0.888888888888889,0.0883333333333334,0.243150684931507,0.0103092783505155,0.362467866323907,0.244897959183673
0,0.8,0,0,0.948453608247423,0.823979591836735,0.111111111111111,0.996666666666667,0.626712328767123,0.206185567010309,0.557840616966581,0.693877551020408
0,0,0,1,0.525773195876289,0.441326530612245,0.111111111111111,0.816666666666667,0.0719178082191781,0.525773195876289,0.498714652956298,0.523809523809524
1,0.2,1,1,0.164948453608247,0.13265306122449,0.444444444444444,0.21,0.174657534246575,0.077319587628866,0.143958868894602,0.108843537414966
1,0.2,1,0,0.515463917525773,0.260204081632653,1,0.0283333333333333,0.106164383561644,0.412371134020619,0.488431876606684,0.360544217687075
0,0.4,1,1,0.88659793814433,0.785714285714286,0.555555555555556,0.715,0.424657534246575,0.123711340206186,0.555269922879177,0.639455782312925
0,0.4,1,1,0.731958762886598,0.719387755102041,0.444444444444444,0.831666666666667,0.73972602739726,0.15979381443299,0.398457583547558,0.292517006802721
0,0.6,1,1,0.0721649484536083,0.0510204081632653,0.555555555555556,1,0.0479452054794521,0,0.077120822622108,0.0748299319727891
0,0.4,1,0,0.608247422680412,0.548469387755102,0.111111111111111,0.178333333333333,0.339041095890411,0.00515463917525773,0.511568123393316,0.394557823129252
0,0.8,0,0,0.0412371134020619,0.038265306122449,0.222222222222222,0.918333333333333,0.00684931506849315,0.0567010309278351,0.0462724935732648,0.054421768707483
0,0.2,0,0,0.649484536082474,0.581632653061224,1,0.735,0.393835616438356,0.438144329896907,0.652956298200514,0.537414965986395
0,0.4,1,0,0.917525773195876,0.627551020408163,0.777777777777778,0.87,0.767123287671233,0.623711340206186,0.789203084832905,0.353741496598639
0,0.4,1,1,0.721649484536082,0.551020408163265,0.555555555555556,0.566666666666667,0.00342465753424658,0.587628865979381,0.367609254498715,0.258503401360544
0,0,1,0,0.0618556701030928,0.0663265306122449,0,0.231666666666667,0.00684931506849315,0.0463917525773196,0.0616966580976864,0.0816326530612245
1,0.2,1,0,0.969072164948453,0.818877551020408,1,0.245,0.530821917808219,0.948453608247423,0.501285347043702,0.319727891156463
1,0,0,0,0.515463917525773,0.334183673469388,0,0.341666666666667,0.414383561643836,0.407216494845361,0.516709511568124,0.421768707482993
0,0.2,1,1,0.824742268041237,0.818877551020408,0.888888888888889,0.885,0.784246575342466,0.634020618556701,0.447300771208226,0.530612244897959
0,0.4,1,0,0.54639175257732,0.512755102040816,0.555555555555556,0.978333333333334,0.304794520547945,0.484536082474227,0.308483290488432,0.224489795918367
1,1,1,1,0.88659793814433,0.670918367346939,0.777777777777778,0.408333333333333,0.657534246575342,0.855670103092784,0.773778920308483,0.517006802721088
0,0.8,0,1,0.88659793814433,0.864795918367347,0.777777777777778,0.906666666666667,0.643835616438356,0.56701030927835,0.524421593830334,0.727891156462585
0,0.4,0,0,0.814432989690722,0.522959183673469,0.888888888888889,0.796666666666667,0.143835616438356,0.798969072164948,0.42159383033419,0.72108843537415
0,0,0,1,0.670103092783505,0.372448979591837,0.777777777777778,0.563333333333333,0.116438356164384,0.355670103092783,0.565552699228792,0.551020408163265
0,0.2,0,1,0.597938144329897,0.586734693877551,0.555555555555556,0.62,0.0719178082191781,0.582474226804124,0.496143958868895,0.435374149659864
0,0.6,0,1,0.742268041237113,0.49234693877551,0,0.693333333333333,0.143835616438356,0.458762886597938,0.740359897172237,0.285714285714286
0,0,1,1,0.185567010309278,0.10969387755102,0.777777777777778,0.585,0.0753424657534247,0.123711340206186,0.177377892030848,0.108843537414966
1,0.2,0,0,0.144329896907216,0.10969387755102,0.555555555555556,0.191666666666667,0.0308219178082192,0.0309278350515464,0.0925449871465296,0.102040816326531
0,0,1,1,0.350515463917526,0.334183673469388,0.222222222222222,0.481666666666667,0.126712328767123,0,0.280205655526992,0.272108843537415
0,0.8,0,1,0.0515463917525773,0.0535714285714286,0.666666666666667,0.675,0.00342465753424658,0.00515463917525773,0.0437017994858612,0.0476190476190476
0,0.8,1,1,0.701030927835051,0.497448979591837,0.777777777777778,0.636666666666667,0.321917808219178,0.27319587628866,0.365038560411311,0.496598639455782
0,0.6,1,1,0.360824742268041,0.344387755102041,0.444444444444444,0.535,0.14041095890411,0.0412371134020619,0.298200514138817,0.360544217687075
0,0.2,0,1,0.989690721649484,0.533163265306122,0.111111111111111,0.975,0.61986301369863,0.845360824742268,0.951156812339332,0.73469387755102
0,1,0,1,0.123711340206186,0.119897959183673,0,0.275,0.00342465753424658,0.134020618556701,0.12853470437018,0.102040816326531
1,1,1,1,0,0,0.333333333333333,0.186666666666667,0,0.00515463917525773,0.0051413881748072,0.00680272108843537
1,0.8,1,0,0.56701030927835,0.331632653061224,0,0.055,0.325342465753425,0.154639175257732,0.295629820051414,0.557823129251701
1,0,1,1,0.938144329896907,0.74234693877551,0.444444444444444,0.0850000000000001,0.832191780821918,0.350515463917526,0.912596401028278,0.414965986394558
1,0.8,1,1,0.216494845360825,0.14030612244898,0.333333333333333,0.281666666666667,0.212328767123288,0.216494845360825,0.195372750642674,0.163265306122449
0,0.6,0,0,0.329896907216495,0.270408163265306,0.666666666666667,0.761666666666667,0.188356164383562,0.0824742268041237,0.190231362467866,0.204081632653061
1,0.4,1,0,0.680412371134021,0.591836734693877,0.555555555555556,0.0683333333333334,0.664383561643836,0.608247422680412,0.359897172236504,0.578231292517007
0,0.2,1,1,1,0.971938775510204,0.555555555555556,0.493333333333333,0.345890410958904,0.479381443298969,0.930591259640103,0.462585034013605
1,0,1,1,0.195876288659794,0.11734693877551,0.444444444444444,0.0983333333333334,0.0376712328767123,0.0412371134020619,0.149100257069409,0.0680272108843537
0,0.8,0,0,0.257731958762887,0.252551020408163,0.111111111111111,0.38,0.270547945205479,0.11340206185567,0.249357326478149,0.108843537414966
0,1,1,1,0.731958762886598,0.556122448979592,0.888888888888889,0.965,0.671232876712329,0.54639175257732,0.488431876606684,0.666666666666667
0,0,1,1,0.381443298969072,0.352040816326531,1,0.851666666666667,0.198630136986301,0.185567010309278,0.262210796915167,0.360544217687075
1,0.8,1,0,0.835051546391752,0.775510204081633,0.222222222222222,0.135,0.746575342465753,0.118556701030928,0.67866323907455,0.312925170068027
0,0.4,0,0,0.639175257731959,0.630102040816326,0.555555555555556,0.611666666666667,0.465753424657534,0.283505154639175,0.647814910025707,0.36734693877551
0,0.2,1,1,0.525773195876289,0.298469387755102,0.444444444444444,0.92,0.0171232876712329,0.536082474226804,0.478149100257069,0.340136054421769
1,0.4,0,1,0.402061855670103,0.278061224489796,0.222222222222222,0.236666666666667,0.421232876712329,0.211340206185567,0.249357326478149,0.306122448979592
0,0.2,1,0,0.597938144329897,0.339285714285714,0.555555555555556,0.481666666666667,0.311643835616438,0.0154639175257732,0.316195372750643,0.482993197278912
0,0.6,0,0,0.896907216494845,0.479591836734694,0.222222222222222,0.845,0.0821917808219178,0.850515463917526,0.760925449871465,0.707482993197279
0,0.8,0,1,0.989690721649484,0.75,0.111111111111111,0.121666666666667,0.383561643835616,0.283505154639175,0.96401028277635,0.680272108843537
0,0.8,1,0,0.865979381443299,0.568877551020408,0.666666666666667,0.715,0.0136986301369863,0.835051546391753,0.519280205655527,0.80952380952381
0,0.8,1,0,0.206185567010309,0.209183673469388,0.777777777777778,0.943333333333333,0.14041095890411,0.0979381443298969,0.167095115681234,0.190476190476191
0,0.2,0,0,0.0824742268041237,0.0459183673469388,0.222222222222222,0.691666666666667,0.0787671232876712,0.0515463917525773,0.0488431876606684,0.0748299319727891
0,0.6,0,0,0.237113402061856,0.229591836734694,0.111111111111111,0.85,0.0958904109589041,0.170103092783505,0.233933161953727,0.251700680272109
1,1,0,1,0.742268041237113,0.586734693877551,1,0.303333333333333,0.541095890410959,0.185567010309278,0.740359897172237,0.462585034013605
0,0.4,1,0,0.752577319587629,0.73469387755102,1,0.858333333333333,0.428082191780822,0.489690721649485,0.6426735218509,0.619047619047619
0,1,1,0,0.845360824742268,0.489795918367347,0.222222222222222,0.858333333333333,0.184931506849315,0.128865979381443,0.609254498714653,0.489795918367347
0,0,0,1,0.577319587628866,0.548469387755102,0,0.435,0.154109589041096,0.371134020618557,0.377892030848329,0.285714285714286
1,0.8,0,1,0.793814432989691,0.775510204081633,0.444444444444444,0.0366666666666667,0.366438356164384,0.680412371134021,0.77120822622108,0.428571428571429
0,0.4,1,0,0.463917525773196,0.364795918367347,1,0.495,0.284246575342466,0.309278350515464,0.354755784061697,0.462585034013605
1,0,0,0,0.989690721649484,0.880102040816326,0.666666666666667,0.328333333333333,0.106164383561644,0.11340206185567,0.604113110539846,0.653061224489796
1,0.8,1,0,0.979381443298969,0.801020408163265,0.444444444444444,0.0700000000000001,0.0273972602739726,0.00515463917525773,0.93573264781491,0.816326530612245
1,0.8,0,0,0.690721649484536,0.413265306122449,0.333333333333333,0.21,0.136986301369863,0.268041237113402,0.462724935732648,0.612244897959184
0,0.2,0,1,0.154639175257732,0.145408163265306,0.777777777777778,0.756666666666667,0.136986301369863,0.077319587628866,0.15681233933162,0.122448979591837
1,1,0,0,0.329896907216495,0.168367346938775,0.666666666666667,0.02,0.0650684931506849,0.0206185567010309,0.25706940874036,0.258503401360544
1,1,1,0,0.0309278350515464,0.0306122448979592,0.555555555555556,0.378333333333333,0.00684931506849315,0.0309278350515464,0.0205655526992288,0.0136054421768708
1,0.6,0,1,0.896907216494845,0.895408163265306,0.666666666666667,0.173333333333333,0.767123287671233,0.396907216494845,0.670951156812339,0.401360544217687
0,1,0,0,0.0515463917525773,0.0357142857142857,0.888888888888889,0.761666666666667,0.0684931506849315,0.0103092783505155,0.0462724935732648,0.0408163265306122
1,1,0,1,0.670103092783505,0.50765306122449,0.333333333333333,0.176666666666667,0.23972602739726,0.252577319587629,0.38560411311054,0.482993197278912
1,0.8,0,0,0.969072164948453,0.642857142857143,1,0.406666666666667,0.14041095890411,0.587628865979381,0.604113110539846,0.755102040816327
0,0.6,0,0,0.34020618556701,0.331632653061224,0.111111111111111,0.83,0.256849315068493,0.27319587628866,0.303341902313625,0.244897959183673
0,0.2,1,0,0.711340206185567,0.591836734693877,0.555555555555556,0.78,0.222602739726027,0.623711340206186,0.568123393316195,0.496598639455782
1,0.6,1,0,0.77319587628866,0.469387755102041,0.333333333333333,0.305,0.520547945205479,0.288659793814433,0.624678663239075,0.693877551020408
0,0.4,0,0,0.278350515463918,0.252551020408163,0.111111111111111,0.815,0.0445205479452055,0.211340206185567,0.149100257069409,0.244897959183673
0,0.4,1,1,0.34020618556701,0.331632653061224,0.111111111111111,0.2,0.222602739726027,0.0876288659793814,0.197943444730077,0.156462585034014
1,0.6,1,0,0.45360824742268,0.448979591836735,0.333333333333333,0.16,0.36986301369863,0.206185567010309,0.308483290488432,0.17687074829932
0,0.2,0,1,0.804123711340206,0.772959183673469,0.444444444444444,0.7,0.815068493150685,0.438144329896907,0.632390745501285,0.659863945578231
0,1,0,0,0.65979381443299,0.471938775510204,0.111111111111111,0.565,0.113013698630137,0.0567010309278351,0.637532133676093,0.292517006802721
0,0.8,1,0,0.154639175257732,0.107142857142857,0.555555555555556,0.868333333333333,0.113013698630137,0.0979381443298969,0.118251928020566,0.102040816326531
1,1,0,1,0.494845360824742,0.410714285714286,0.666666666666667,0.375,0.448630136986301,0.469072164948454,0.38560411311054,0.224489795918367
1,0,0,1,0.443298969072165,0.237244897959184,0.666666666666667,0.285,0.113013698630137,0.396907216494845,0.275064267352185,0.244897959183673
0,0.4,1,0,0.690721649484536,0.413265306122449,0.777777777777778,0.808333333333333,0.674657534246575,0.443298969072165,0.688946015424165,0.244897959183673
1,1,1,0,0.762886597938144,0.438775510204082,0.222222222222222,0.35,0.315068493150685,0.180412371134021,0.395886889460154,0.666666666666667
1,0,0,1,0.11340206185567,0.114795918367347,0.111111111111111,0.891666666666667,0.0205479452054794,0.00515463917525773,0.077120822622108,0.054421768707483
0,0.6,0,1,0.77319587628866,0.474489795918367,0,0.471666666666667,0.321917808219178,0.154639175257732,0.42159383033419,0.63265306122449
1,1,1,0,0.649484536082474,0.344387755102041,0.444444444444444,0.0700000000000001,0.527397260273973,0.118556701030928,0.362467866323907,0.496598639455782
1,0.2,0,0,0.597938144329897,0.505102040816326,0.222222222222222,0.293333333333333,0.479452054794521,0.515463917525773,0.383033419023136,0.374149659863946
0,0.4,1,0,0.0515463917525773,0.0357142857142857,0.444444444444444,0.898333333333333,0.00684931506849315,0.0360824742268041,0.0437017994858612,0.0612244897959184
1,1,1,0,0.536082474226804,0.377551020408163,0.555555555555556,0.37,0.181506849315069,0.242268041237113,0.349614395886889,0.387755102040816
0,0.6,0,0,0.804123711340206,0.660714285714286,0.777777777777778,0.983333333333333,0.544520547945205,0.221649484536082,0.634961439588689,0.272108843537415
0,0.2,1,0,0.845360824742268,0.821428571428571,0.666666666666667,0.663333333333333,0.708904109589041,0.304123711340206,0.437017994858612,0.829931972789116
0,0.4,0,0,0.164948453608247,0.127551020408163,0,0.631666666666667,0.0376712328767123,0.0721649484536082,0.141388174807198,0.0612244897959184
1,0.4,1,0,0.195876288659794,0.119897959183673,0.111111111111111,0.403333333333333,0.0273972602739726,0.0309278350515464,0.161953727506427,0.210884353741497
0,1,0,1,0.288659793814433,0.293367346938775,0.444444444444444,0.62,0.301369863013699,0.185567010309278,0.244215938303342,0.27891156462585
0,1,1,0,0.670103092783505,0.584183673469388,0.888888888888889,0.62,0.0582191780821918,0.345360824742268,0.526992287917738,0.36734693877551
1,0.4,1,0,0.65979381443299,0.576530612244898,0.777777777777778,0.405,0.089041095890411,0.56701030927835,0.668380462724936,0.578231292517007
0,1,1,0,0.484536082474227,0.352040816326531,0,0.836666666666667,0.116438356164384,0.38659793814433,0.406169665809769,0.183673469387755
0,0.6,1,1,0.0824742268041237,0.086734693877551,0.333333333333333,0.708333333333334,0.106164383561644,0.0670103092783505,0.0951156812339332,0.0884353741496599
0,0.4,1,1,0.371134020618557,0.196428571428571,0.555555555555556,0.943333333333333,0.208904109589041,0.0309278350515464,0.208226221079691,0.129251700680272
0,0.2,0,0,0.824742268041237,0.645408163265306,0.111111111111111,0.643333333333333,0.0719178082191781,0.304123711340206,0.437017994858612,0.299319727891156
1,0.4,1,0,0,0.0127551020408163,0.222222222222222,0.0633333333333334,0.00684931506849315,0,0.0025706940874036,0.00680272108843537
0,0,1,0,0.989690721649484,0.74234693877551,1,0.53,0.0445205479452055,0.752577319587629,0.861182519280206,0.564625850340136
0,0,1,1,0.319587628865979,0.267857142857143,0.555555555555556,0.828333333333333,0.023972602739726,0.309278350515464,0.190231362467866,0.224489795918367
0,0.6,1,1,0.556701030927835,0.525510204081633,0.666666666666667,0.581666666666667,0.14041095890411,0.551546391752577,0.326478149100257,0.557823129251701
1,0.2,0,1,0.206185567010309,0.214285714285714,1,0.398333333333333,0.0376712328767123,0.206185567010309,0.203084832904884,0.17687074829932
0,0,0,0,0.288659793814433,0.170918367346939,0.444444444444444,0.801666666666667,0.25,0.0309278350515464,0.29305912596401,0.183673469387755
0,0.2,1,0,0.731958762886598,0.596938775510204,0.777777777777778,0.92,0.325342465753425,0.350515463917526,0.573264781491003,0.578231292517007
0,1,0,1,0.257731958762887,0.25765306122449,0,0.705,0.0993150684931507,0.0360824742268041,0.25706940874036,0.0952380952380952
0,0.4,0,1,0.34020618556701,0.198979591836735,0.111111111111111,0.481666666666667,0.133561643835616,0.345360824742268,0.313624678663239,0.183673469387755
1,0.6,0,1,0.855670103092784,0.778061224489796,1,0.246666666666667,0.791095890410959,0.0721649484536082,0.580976863753213,0.537414965986395
0,0.8,1,1,0.793814432989691,0.793367346938775,0.444444444444444,0.59,0.568493150684932,0.783505154639175,0.645244215938303,0.340136054421769
0,0.4,1,1,0,0.00510204081632653,0.222222222222222,0.743333333333333,0.0171232876712329,0,0.0051413881748072,0
0,0.6,1,1,0.329896907216495,0.308673469387755,0,0.716666666666667,0.089041095890411,0.201030927835052,0.305912596401028,0.312925170068027
1,0.6,1,1,0.494845360824742,0.418367346938776,1,0.2,0.0410958904109589,0.257731958762887,0.473007712082262,0.469387755102041
0,0,0,0,0.701030927835051,0.701530612244898,0.777777777777778,0.566666666666667,0.397260273972603,0.190721649484536,0.403598971722365,0.557823129251701
1,0,0,0,0.298969072164948,0.158163265306122,0,0.151666666666667,0.00684931506849315,0.195876288659794,0.246786632390745,0.163265306122449
0,1,0,1,0.938144329896907,0.770408163265306,0.888888888888889,0.901666666666667,0.664383561643836,0.530927835051546,0.881748071979435,0.591836734693878
1,0.6,1,0,0.608247422680412,0.369897959183673,0.444444444444444,0.32,0.232876712328767,0.180412371134021,0.452442159383033,0.414965986394558
0,0.4,1,0,0.422680412371134,0.293367346938775,1,0.668333333333333,0.400684931506849,0.237113402061856,0.3573264781491,0.224489795918367
0,0.8,1,1,0.783505154639175,0.676020408163265,0,0.29,0.308219178082192,0.577319587628866,0.465295629820051,0.380952380952381
0,0.4,0,0,0.123711340206186,0.112244897959184,1,0.438333333333333,0.0171232876712329,0.118556701030928,0.06426735218509,0.0952380952380952
0,0.6,0,1,0.77319587628866,0.548469387755102,0.888888888888889,0.64,0.00684931506849315,0.0309278350515464,0.393316195372751,0.374149659863946
0,0.2,0,1,0.525773195876289,0.285714285714286,0.666666666666667,0.913333333333333,0.0479452054794521,0.185567010309278,0.370179948586118,0.387755102040816
0,0,0,1,0.34020618556701,0.290816326530612,0.666666666666667,0.581666666666667,0.0958904109589041,0.0360824742268041,0.285347043701799,0.326530612244898
0,0.8,1,1,0.587628865979381,0.413265306122449,0,0.775,0.448630136986301,0.484536082474227,0.506426735218509,0.238095238095238
0,0.6,0,0,0.65979381443299,0.558673469387755,0.555555555555556,0.765,0.308219178082192,0.11340206185567,0.473007712082262,0.578231292517007
0,0.6,1,1,0.432989690721649,0.270408163265306,0.888888888888889,0.518333333333333,0.297945205479452,0.324742268041237,0.218508997429306,0.204081632653061
1,1,0,0,0.0927835051546392,0.0943877551020408,0.777777777777778,0.33,0.0171232876712329,0.00515463917525773,0.051413881748072,0.0476190476190476
1,0.2,1,1,0.958762886597938,0.724489795918367,0.777777777777778,0.376666666666667,0.845890410958904,0.252577319587629,0.809768637532134,0.448979591836735
0,1,1,1,0.216494845360825,0.112244897959184,0.888888888888889,0.486666666666667,0.0582191780821918,0.201030927835052,0.151670951156812,0.190476190476191
1,0.4,0,1,0.845360824742268,0.823979591836735,0.444444444444444,0.14,0.479452054794521,0.0824742268041237,0.547557840616967,0.476190476190476
0,0.2,0,0,0.402061855670103,0.232142857142857,0.222222222222222,0.688333333333333,0.00342465753424658,0.0515463917525773,0.277634961439589,0.210884353741497
1,0.4,0,0,0.639175257731959,0.413265306122449,0.333333333333333,0.406666666666667,0.417808219178082,0.324742268041237,0.383033419023136,0.36734693877551
0,0.8,0,0,0.804123711340206,0.642857142857143,0.111111111111111,0.703333333333333,0.592465753424658,0.716494845360825,0.665809768637532,0.333333333333333
0,0.2,1,0,0.505154639175258,0.502551020408163,0.111111111111111,0.343333333333333,0.273972602739726,0.458762886597938,0.51413881748072,0.45578231292517
1,0.6,1,1,0.88659793814433,0.673469387755102,0.444444444444444,0.131666666666667,0.349315068493151,0.798969072164948,0.686375321336761,0.659863945578231
1,0.6,0,1,0.474226804123711,0.354591836734694,0.555555555555556,0.411666666666667,0.35958904109589,0.0360824742268041,0.244215938303342,0.163265306122449
0,0.8,0,1,0.608247422680412,0.38265306122449,0.666666666666667,0.455,0.0410958904109589,0.510309278350515,0.334190231362468,0.571428571428571
1,0.4,0,1,0.371134020618557,0.35969387755102,0,0.00166666666666671,0.0821917808219178,0.0721649484536082,0.187660668380463,0.163265306122449
0,0.2,1,1,0.206185567010309,0.130102040816327,0.777777777777778,0.568333333333333,0.205479452054794,0,0.115681233933162,0.0816326530612245
0,0.4,0,1,0.123711340206186,0.10969387755102,0.111111111111111,0.84,0.0684931506849315,0.11340206185567,0.125964010282776,0.0476190476190476
0,0,0,0,0.288659793814433,0.237244897959184,0.555555555555556,0.533333333333333,0.273972602739726,0,0.213367609254499,0.244897959183673
1,1,1,0,0.701030927835051,0.459183673469388,0.111111111111111,0.196666666666667,0.633561643835616,0.603092783505155,0.544987146529563,0.517006802721088
0,1,1,1,0.525773195876289,0.341836734693878,0.888888888888889,0.68,0.263698630136986,0.0463917525773196,0.48586118251928,0.401360544217687
0,1,1,0,0.412371134020619,0.313775510204082,0.888888888888889,0.451666666666667,0.308219178082192,0.164948453608247,0.29305912596401,0.421768707482993
0,0.8,0,0,0.721649484536082,0.581632653061224,0.555555555555556,0.553333333333333,0.160958904109589,0.438144329896907,0.491002570694087,0.299319727891156
0,0.4,1,1,0.0412371134020619,0.0204081632653061,0.333333333333333,0.975,0.0273972602739726,0,0.0231362467866324,0.0204081632653061
1,1,0,1,0.577319587628866,0.415816326530612,0.888888888888889,0.126666666666667,0.089041095890411,0.38659793814433,0.534704370179949,0.190476190476191
0,0.2,0,1,0.618556701030928,0.494897959183674,0.888888888888889,0.866666666666667,0.386986301369863,0.175257731958763,0.393316195372751,0.319727891156463
0,0.4,0,0,0.783505154639175,0.558673469387755,0.444444444444444,0.725,0.335616438356164,0.237113402061856,0.583547557840617,0.469387755102041
1,0.4,0,1,0.814432989690722,0.647959183673469,0.333333333333333,0.258333333333333,0.767123287671233,0.592783505154639,0.501285347043702,0.646258503401361
0,0.8,1,0,0.721649484536082,0.691326530612245,0.333333333333333,0.725,0.486301369863014,0.731958762886598,0.491002570694087,0.646258503401361
0,1,0,1,0.711340206185567,0.494897959183674,0.111111111111111,0.711666666666667,0.267123287671233,0.664948453608247,0.598971722365039,0.394557823129252
0,0.2,0,0,0.814432989690722,0.747448979591837,0.111111111111111,0.62,0.284246575342466,0.262886597938144,0.534704370179949,0.36734693877551
1,0.6,0,1,0.0309278350515464,0.0153061224489796,0.555555555555556,0.396666666666667,0.00342465753424658,0.0360824742268041,0.0308483290488432,0.0204081632653061
0,0,0,1,0.896907216494845,0.525510204081633,0.888888888888889,0.446666666666667,0.647260273972603,0.0360824742268041,0.832904884318766,0.360544217687075
1,0,0,0,0.814432989690722,0.535714285714286,0,0.153333333333333,0.48972602739726,0.34020618556701,0.802056555269923,0.748299319727891
0,0.2,0,1,0.164948453608247,0.153061224489796,0.555555555555556,0.748333333333334,0.147260273972603,0.0103092783505155,0.089974293059126,0.183673469387755
0,0.2,0,0,0.628865979381443,0.553571428571429,1,0.576666666666667,0.328767123287671,0.407216494845361,0.339331619537275,0.374149659863946
0,0.6,1,1,0.484536082474227,0.438775510204082,1,0.871666666666667,0.434931506849315,0.448453608247423,0.359897172236504,0.326530612244898
1,0,1,1,0.443298969072165,0.285714285714286,0.666666666666667,0.348333333333333,0.462328767123288,0.118556701030928,0.388174807197943,0.401360544217687
0,0.8,0,0,0.670103092783505,0.400510204081633,0.111111111111111,0.818333333333333,0.00342465753424658,0.670103092783505,0.524421593830334,0.353741496598639
0,0.6,1,0,0.463917525773196,0.418367346938776,0.555555555555556,0.791666666666667,0.14041095890411,0.0876288659793814,0.437017994858612,0.238095238095238
0,0.4,1,0,0.391752577319588,0.232142857142857,0.333333333333333,0.956666666666667,0.154109589041096,0.190721649484536,0.254498714652956,0.326530612244898
0,1,1,1,0.371134020618557,0.224489795918367,0.888888888888889,0.59,0.311643835616438,0.206185567010309,0.254498714652956,0.204081632653061
1,0.8,0,1,0.505154639175258,0.349489795918367,0.555555555555556,0.265,0.339041095890411,0,0.259640102827763,0.462585034013605
0,0,1,0,0.34020618556701,0.295918367346939,0.555555555555556,0.643333333333333,0.154109589041096,0.247422680412371,0.251928020565553,0.170068027210884
1,0.4,0,0,0.742268041237113,0.400510204081633,1,0.0966666666666667,0.575342465753425,0.283505154639175,0.681233933161954,0.292517006802721
0,0,1,0,0.0927835051546392,0.102040816326531,0.888888888888889,0.88,0.0273972602739726,0.0412371134020619,0.0668380462724936,0.0612244897959184
0,0.2,1,1,0.907216494845361,0.755102040816326,0,0.613333333333333,0.76027397260274,0.371134020618557,0.619537275064267,0.319727891156463
0,0.2,1,1,0.0309278350515464,0.0408163265306122,0.555555555555556,0.946666666666667,0.0102739726027397,0.0257731958762887,0.038560411311054,0.0204081632653061
1,1,1,1,0.350515463917526,0.308673469387755,0.333333333333333,0.055,0.304794520547945,0.0515463917525773,0.267352185089974,0.272108843537415
1,0.8,0,0,0.835051546391752,0.627551020408163,0.777777777777778,0.343333333333333,0.530821917808219,0.288659793814433,0.67866323907455,0.476190476190476
0,0,1,0,0.958762886597938,0.892857142857143,0.222222222222222,0.508333333333333,0.345890410958904,0.654639175257732,0.791773778920309,0.476190476190476
1,0,1,0,0.11340206185567,0.0790816326530612,0.444444444444444,0.273333333333333,0.0445205479452055,0.0103092783505155,0.0822622107969152,0.0952380952380952
0,0.8,1,0,0.144329896907216,0.0739795918367347,0.777777777777778,0.595,0.0102739726027397,0.00515463917525773,0.138817480719794,0.0816326530612245
0,1,0,1,0.639175257731959,0.39030612244898,0.333333333333333,0.421666666666667,0.48972602739726,0.149484536082474,0.516709511568124,0.54421768707483
